216.00, 141.00, 60.00, 834.00, 859.00, 900.00
205.00, 152.00, 31.00, 899.00, 925.00, 954.00
206.00, 144.00, 34.00, 931.00, 959.00, 976.00
212.00, 100.00, 41.00, 955.00, 991.00, 999.00
217.00, 118.00, 7.00, 983.00, 1024.00, 1028.00
206.00, 118.00, 1.00, 1009.00, 1053.00, 1050.00
199.00, 118.00, 8.00, 1035.00, 1078.00, 1063.00
211.00, 143.00, 25.00, 1036.00, 1082.00, 1059.00
209.00, 129.00, 37.00, 1019.00, 1068.00, 1041.00
195.00, 105.00, 35.00, 1016.00, 1064.00, 1028.00
178.00, 117.00, 46.00, 1011.00, 1052.00, 1002.00
193.00, 142.00, 70.00, 961.00, 999.00, 944.00
201.00, 101.00, 65.00, 891.00, 936.00, 880.00
170.00, 81.00, 68.00, 860.00, 908.00, 845.00
150.00, 119.00, 92.00, 833.00, 868.00, 796.00
162.00, 129.00, 105.00, 774.00, 806.00, 729.00
160.00, 73.00, 82.00, 682.00, 711.00, 631.00
146.00, 31.00, 64.00, 596.00, 628.00, 548.00
137.00, 48.00, 78.00, 549.00, 581.00, 497.00
122.00, 61.00, 93.00, 496.00, 523.00, 440.00
121.00, 35.00, 87.00, 426.00, 447.00, 363.00
107.00, 9.00, 67.00, 345.00, 364.00, 281.00
95.00, -12.00, 60.00, 270.00, 287.00, 205.00
90.00, -11.00, 49.00, 199.00, 214.00, 138.00
90.00, -37.00, 56.00, 134.00, 145.00, 73.00
76.00, -46.00, 39.00, 73.00, 84.00, 16.00
65.00, -51.00, 35.00, 22.00, 31.00, -32.00
60.00, -66.00, 38.00, 27.00, -21.00, -78.00
52.00, -75.00, 16.00, 75.00, -70.00, -120.00
39.00, -70.00, 16.00, 114.00, -109.00, -155.00
33.00, -86.00, 8.00, 146.00, -141.00, -181.00
24.00, -76.00, 10.00, 169.00, -162.00, -196.00
15.00, -78.00, 2.00, 182.00, -175.00, -203.00
14.00, -58.00, 6.00, 191.00, -184.00, -209.00
9.00, -61.00, 0.00, 198.00, -192.00, -213.00
5.00, -75.00, 2.00, 203.00, -197.00, -215.00
2.00, -68.00, 5.00, 198.00, -193.00, -207.00
6.00, -56.00, 6.00, 189.00, -185.00, -195.00
5.00, -60.00, 3.00, 179.00, -176.00, -185.00
-14.00, -59.00, 4.00, 165.00, -162.00, -171.00
-16.00, -55.00, 7.00, 149.00, -147.00, -151.00
-16.00, -55.00, 7.00, 133.00, -132.00, -133.00
-18.00, -38.00, 2.00, 121.00, -123.00, -119.00
-18.00, -38.00, 2.00, 114.00, -116.00, -111.00
-18.00, -33.00, 7.00, 108.00, -109.00, -105.00
-24.00, -41.00, 17.00, 99.00, -100.00, -95.00
-18.00, -30.00, 13.00, 86.00, -87.00, -80.00
-15.00, -24.00, 11.00, 70.00, -70.00, -64.00
-17.00, -20.00, 12.00, 53.00, -53.00, -46.00
-15.00, -4.00, 3.00, 40.00, -40.00, -34.00
-12.00, -14.00, 12.00, 26.00, -26.00, -21.00
-15.00, -18.00, 11.00, 10.00, -10.00, -5.00
-9.00, -5.00, 2.00, 4.00, 4.00, 8.00
-18.00, -7.00, 4.00, 13.00, 13.00, 18.00
-14.00, -5.00, 3.00, 21.00, 19.00, 25.00
-9.00, -2.00, 0.00, 29.00, 28.00, 31.00
-8.00, 82.00, 16.00, 29.00, -29.00, -38.00
-18.00, 71.00, 25.00, 42.00, -40.00, -51.00
-26.00, 89.00, 46.00, 46.00, -45.00, -61.00
-29.00, 98.00, 68.00, 53.00, -56.00, -74.00
-24.00, 74.00, 69.00, 77.00, -84.00, -105.00
-24.00, 74.00, 69.00, 115.00, -124.00, -148.00
-21.00, 36.00, 65.00, 150.00, -157.00, -182.00
-21.00, 36.00, 65.00, 168.00, -177.00, -204.00
-24.00, 44.00, 69.00, 187.00, -200.00, -230.00
-17.00, 42.00, 76.00, 220.00, -238.00, -270.00
-18.00, 8.00, 60.00, 262.00, -283.00, -314.00
-14.00, -16.00, 43.00, 302.00, -323.00, -352.00
-9.00, -32.00, 30.00, 332.00, -352.00, -380.00
-13.00, -39.00, 25.00, 356.00, -376.00, -402.00
-13.00, -50.00, 21.00, 377.00, -398.00, -420.00
-13.00, -66.00, 26.00, 395.00, -416.00, -434.00
-11.00, -76.00, 10.00, 406.00, -426.00, -442.00
-15.00, -85.00, 7.00, 410.00, -429.00, -442.00
-24.00, -104.00, 1.00, 404.00, -424.00, -433.00
-17.00, -96.00, 11.00, 395.00, -417.00, -421.00
-3.00, -99.00, 13.00, 389.00, -413.00, -415.00
1.00, -123.00, 2.00, 376.00, -398.00, -399.00
-5.00, -132.00, 1.00, 351.00, -373.00, -369.00
-17.00, -124.00, 10.00, 316.00, -342.00, -331.00
-13.00, -105.00, 18.00, 287.00, -318.00, -301.00
-3.00, -97.00, 1.00, 266.00, -300.00, -283.00
-3.00, -106.00, 20.00, 246.00, -281.00, -264.00
-19.00, -95.00, 14.00, 230.00, -267.00, -242.00
-6.00, -77.00, 31.00, 221.00, -262.00, -229.00
19.00, -66.00, 58.00, 216.00, -254.00, -222.00
14.00, -93.00, 69.00, 198.00, -228.00, -200.00
-18.00, -69.00, 60.00, 170.00, -199.00, -160.00
